task,alpha,release,start,finish,deadline,response,waiting,tardiness,miss,utility
Ultra,1.25,41600.0,41600.0,41604.0,41800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,41800.0,41800.0,41804.0,42000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,42000.0,42000.0,42004.0,42200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,42000.0,42004.0,42006.0,42200.0,6.0,4.0,0.0,0,1.0
Button,1.25,42000.0,42006.0,42008.0,42200.0,8.0,6.0,0.0,0,1.0
Sound,1.25,42000.0,42008.0,42018.0,44000.0,18.0,8.0,0.0,0,1.0
Ultra,1.25,42200.0,42200.0,42204.0,42400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,42400.0,42400.0,42404.0,42600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,42500.0,42500.0,42502.0,42700.0,2.0,0.0,0.0,0,1.0
Button,1.25,42500.0,42502.0,42504.0,42700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,42600.0,42600.0,42604.0,42800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,42800.0,42800.0,42804.0,43000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,43000.0,43000.0,43004.0,43200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,43000.0,43004.0,43006.0,43200.0,6.0,4.0,0.0,0,1.0
Button,1.25,43000.0,43006.0,43008.0,43200.0,8.0,6.0,0.0,0,1.0
Ultra,1.25,43200.0,43200.0,43204.0,43400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,43400.0,43400.0,43404.0,43600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,43500.0,43500.0,43502.0,43700.0,2.0,0.0,0.0,0,1.0
Button,1.25,43500.0,43502.0,43504.0,43700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,43600.0,43600.0,43604.0,43800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,43800.0,43800.0,43804.0,44000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,44000.0,44000.0,44004.0,44200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,44000.0,44004.0,44006.0,44200.0,6.0,4.0,0.0,0,1.0
Button,1.25,44000.0,44006.0,44008.0,44200.0,8.0,6.0,0.0,0,1.0
Sound,1.25,44000.0,44008.0,44018.0,46000.0,18.0,8.0,0.0,0,1.0
Ultra,1.25,44200.0,44200.0,44204.0,44400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,44400.0,44400.0,44404.0,44600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,44500.0,44500.0,44502.0,44700.0,2.0,0.0,0.0,0,1.0
Button,1.25,44500.0,44502.0,44504.0,44700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,44600.0,44600.0,44604.0,44800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,44800.0,44800.0,44804.0,45000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,45000.0,45000.0,45004.0,45200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,45000.0,45004.0,45006.0,45200.0,6.0,4.0,0.0,0,1.0
Button,1.25,45000.0,45006.0,45008.0,45200.0,8.0,6.0,0.0,0,1.0
Ultra,1.25,45200.0,45200.0,45204.0,45400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,45400.0,45400.0,45404.0,45600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,45500.0,45500.0,45502.0,45700.0,2.0,0.0,0.0,0,1.0
Button,1.25,45500.0,45502.0,45504.0,45700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,45600.0,45600.0,45604.0,45800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,45800.0,45800.0,45804.0,46000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,46000.0,46000.0,46004.0,46200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,46000.0,46004.0,46006.0,46200.0,6.0,4.0,0.0,0,1.0
Button,1.25,46000.0,46006.0,46008.0,46200.0,8.0,6.0,0.0,0,1.0
Sound,1.25,46000.0,46008.0,46018.0,48000.0,18.0,8.0,0.0,0,1.0
Ultra,1.25,46200.0,46200.0,46204.0,46400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,46400.0,46400.0,46404.0,46600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,46500.0,46500.0,46502.0,46700.0,2.0,0.0,0.0,0,1.0
Button,1.25,46500.0,46502.0,46504.0,46700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,46600.0,46600.0,46604.0,46800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,46800.0,46800.0,46804.0,47000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,47000.0,47000.0,47004.0,47200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,47000.0,47004.0,47006.0,47200.0,6.0,4.0,0.0,0,1.0
Button,1.25,47000.0,47006.0,47008.0,47200.0,8.0,6.0,0.0,0,1.0
Ultra,1.25,47200.0,47200.0,47204.0,47400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,47400.0,47400.0,47404.0,47600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,47500.0,47500.0,47502.0,47700.0,2.0,0.0,0.0,0,1.0
Button,1.25,47500.0,47502.0,47504.0,47700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,47600.0,47600.0,47604.0,47800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,47800.0,47800.0,47804.0,48000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,48000.0,48000.0,48004.0,48200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,48000.0,48004.0,48006.0,48200.0,6.0,4.0,0.0,0,1.0
Button,1.25,48000.0,48006.0,48008.0,48200.0,8.0,6.0,0.0,0,1.0
Sound,1.25,48000.0,48008.0,48018.0,50000.0,18.0,8.0,0.0,0,1.0
Ultra,1.25,48200.0,48200.0,48204.0,48400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,48400.0,48400.0,48404.0,48600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,48500.0,48500.0,48502.0,48700.0,2.0,0.0,0.0,0,1.0
Button,1.25,48500.0,48502.0,48504.0,48700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,48600.0,48600.0,48604.0,48800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,48800.0,48800.0,48804.0,49000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,49000.0,49000.0,49004.0,49200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,49000.0,49004.0,49006.0,49200.0,6.0,4.0,0.0,0,1.0
Button,1.25,49000.0,49006.0,49008.0,49200.0,8.0,6.0,0.0,0,1.0
Ultra,1.25,49200.0,49200.0,49204.0,49400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,49400.0,49400.0,49404.0,49600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,49500.0,49500.0,49502.0,49700.0,2.0,0.0,0.0,0,1.0
Button,1.25,49500.0,49502.0,49504.0,49700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,49600.0,49600.0,49604.0,49800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,49800.0,49800.0,49804.0,50000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,50000.0,50000.0,50004.0,50200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,50000.0,50004.0,50006.0,50200.0,6.0,4.0,0.0,0,1.0
Button,1.25,50000.0,50006.0,50008.0,50200.0,8.0,6.0,0.0,0,1.0
Sound,1.25,50000.0,50008.0,50018.0,52000.0,18.0,8.0,0.0,0,1.0
Ultra,1.25,50200.0,50200.0,50204.0,50400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,50400.0,50400.0,50404.0,50600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,50500.0,50500.0,50502.0,50700.0,2.0,0.0,0.0,0,1.0
Button,1.25,50500.0,50502.0,50504.0,50700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,50600.0,50600.0,50604.0,50800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,50800.0,50800.0,50804.0,51000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,51000.0,51000.0,51004.0,51200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,51000.0,51004.0,51006.0,51200.0,6.0,4.0,0.0,0,1.0
Button,1.25,51000.0,51006.0,51008.0,51200.0,8.0,6.0,0.0,0,1.0
Ultra,1.25,51200.0,51200.0,51204.0,51400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,51400.0,51400.0,51404.0,51600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,51500.0,51500.0,51502.0,51700.0,2.0,0.0,0.0,0,1.0
Button,1.25,51500.0,51502.0,51504.0,51700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,51600.0,51600.0,51604.0,51800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,51800.0,51800.0,51804.0,52000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,52000.0,52000.0,52004.0,52200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,52000.0,52004.0,52006.0,52200.0,6.0,4.0,0.0,0,1.0
Button,1.25,52000.0,52006.0,52008.0,52200.0,8.0,6.0,0.0,0,1.0
Sound,1.25,52000.0,52008.0,52018.0,54000.0,18.0,8.0,0.0,0,1.0
Ultra,1.25,52200.0,52200.0,52204.0,52400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,52400.0,52400.0,52404.0,52600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,52500.0,52500.0,52502.0,52700.0,2.0,0.0,0.0,0,1.0
Button,1.25,52500.0,52502.0,52504.0,52700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,52600.0,52600.0,52604.0,52800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,52800.0,52800.0,52804.0,53000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,53000.0,53000.0,53004.0,53200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,53000.0,53004.0,53006.0,53200.0,6.0,4.0,0.0,0,1.0
Button,1.25,53000.0,53006.0,53008.0,53200.0,8.0,6.0,0.0,0,1.0
Ultra,1.25,53200.0,53200.0,53204.0,53400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,53400.0,53400.0,53404.0,53600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,53500.0,53500.0,53502.0,53700.0,2.0,0.0,0.0,0,1.0
Button,1.25,53500.0,53502.0,53504.0,53700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,53600.0,53600.0,53604.0,53800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,53800.0,53800.0,53804.0,54000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,54000.0,54000.0,54004.0,54200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,54000.0,54004.0,54006.0,54200.0,6.0,4.0,0.0,0,1.0
Button,1.25,54000.0,54006.0,54008.0,54200.0,8.0,6.0,0.0,0,1.0
Sound,1.25,54000.0,54008.0,54018.0,56000.0,18.0,8.0,0.0,0,1.0
Ultra,1.25,54200.0,54200.0,54204.0,54400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,54400.0,54400.0,54404.0,54600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,54500.0,54500.0,54502.0,54700.0,2.0,0.0,0.0,0,1.0
Button,1.25,54500.0,54502.0,54504.0,54700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,54600.0,54600.0,54604.0,54800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,54800.0,54800.0,54804.0,55000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,55000.0,55000.0,55004.0,55200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,55000.0,55004.0,55006.0,55200.0,6.0,4.0,0.0,0,1.0
Button,1.25,55000.0,55006.0,55008.0,55200.0,8.0,6.0,0.0,0,1.0
Ultra,1.25,55200.0,55200.0,55204.0,55400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,55400.0,55400.0,55404.0,55600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,55500.0,55500.0,55502.0,55700.0,2.0,0.0,0.0,0,1.0
Button,1.25,55500.0,55502.0,55504.0,55700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,55600.0,55600.0,55604.0,55800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,55800.0,55800.0,55804.0,56000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,56000.0,56000.0,56004.0,56200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,56000.0,56004.0,56006.0,56200.0,6.0,4.0,0.0,0,1.0
Button,1.25,56000.0,56006.0,56008.0,56200.0,8.0,6.0,0.0,0,1.0
Sound,1.25,56000.0,56008.0,56018.0,58000.0,18.0,8.0,0.0,0,1.0
Ultra,1.25,56200.0,56200.0,56204.0,56400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,56400.0,56400.0,56404.0,56600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,56500.0,56500.0,56502.0,56700.0,2.0,0.0,0.0,0,1.0
Button,1.25,56500.0,56502.0,56504.0,56700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,56600.0,56600.0,56604.0,56800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,56800.0,56800.0,56804.0,57000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,57000.0,57000.0,57004.0,57200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,57000.0,57004.0,57006.0,57200.0,6.0,4.0,0.0,0,1.0
Button,1.25,57000.0,57006.0,57008.0,57200.0,8.0,6.0,0.0,0,1.0
Ultra,1.25,57200.0,57200.0,57204.0,57400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,57400.0,57400.0,57404.0,57600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,57500.0,57500.0,57502.0,57700.0,2.0,0.0,0.0,0,1.0
Button,1.25,57500.0,57502.0,57504.0,57700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,57600.0,57600.0,57604.0,57800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,57800.0,57800.0,57804.0,58000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,58000.0,58000.0,58004.0,58200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,58000.0,58004.0,58006.0,58200.0,6.0,4.0,0.0,0,1.0
Button,1.25,58000.0,58006.0,58008.0,58200.0,8.0,6.0,0.0,0,1.0
Sound,1.25,58000.0,58008.0,58018.0,60000.0,18.0,8.0,0.0,0,1.0
Ultra,1.25,58200.0,58200.0,58204.0,58400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,58400.0,58400.0,58404.0,58600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,58500.0,58500.0,58502.0,58700.0,2.0,0.0,0.0,0,1.0
Button,1.25,58500.0,58502.0,58504.0,58700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,58600.0,58600.0,58604.0,58800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,58800.0,58800.0,58804.0,59000.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,59000.0,59000.0,59004.0,59200.0,4.0,0.0,0.0,0,1.0
PIR,1.25,59000.0,59004.0,59006.0,59200.0,6.0,4.0,0.0,0,1.0
Button,1.25,59000.0,59006.0,59008.0,59200.0,8.0,6.0,0.0,0,1.0
Ultra,1.25,59200.0,59200.0,59204.0,59400.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,59400.0,59400.0,59404.0,59600.0,4.0,0.0,0.0,0,1.0
PIR,1.25,59500.0,59500.0,59502.0,59700.0,2.0,0.0,0.0,0,1.0
Button,1.25,59500.0,59502.0,59504.0,59700.0,4.0,2.0,0.0,0,1.0
Ultra,1.25,59600.0,59600.0,59604.0,59800.0,4.0,0.0,0.0,0,1.0
Ultra,1.25,59800.0,59800.0,59804.0,60000.0,4.0,0.0,0.0,0,1.0
Ultra,1.5,0.0,0.0,5.0,200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,0.0,5.0,7.0,200.0,7.0,5.0,0.0,0,1.0
Button,1.5,0.0,7.0,9.0,200.0,9.0,7.0,0.0,0,1.0
Sound,1.5,0.0,9.0,21.0,2000.0,21.0,9.0,0.0,0,1.0
Ultra,1.5,200.0,200.0,205.0,400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,400.0,400.0,405.0,600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,500.0,500.0,502.0,700.0,2.0,0.0,0.0,0,1.0
Button,1.5,500.0,502.0,504.0,700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,600.0,600.0,605.0,800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,800.0,800.0,805.0,1000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,1000.0,1000.0,1005.0,1200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,1000.0,1005.0,1007.0,1200.0,7.0,5.0,0.0,0,1.0
Button,1.5,1000.0,1007.0,1009.0,1200.0,9.0,7.0,0.0,0,1.0
Ultra,1.5,1200.0,1200.0,1205.0,1400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,1400.0,1400.0,1405.0,1600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,1500.0,1500.0,1502.0,1700.0,2.0,0.0,0.0,0,1.0
Button,1.5,1500.0,1502.0,1504.0,1700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,1600.0,1600.0,1605.0,1800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,1800.0,1800.0,1805.0,2000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,2000.0,2000.0,2005.0,2200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,2000.0,2005.0,2007.0,2200.0,7.0,5.0,0.0,0,1.0
Button,1.5,2000.0,2007.0,2009.0,2200.0,9.0,7.0,0.0,0,1.0
Sound,1.5,2000.0,2009.0,2021.0,4000.0,21.0,9.0,0.0,0,1.0
Ultra,1.5,2200.0,2200.0,2205.0,2400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,2400.0,2400.0,2405.0,2600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,2500.0,2500.0,2502.0,2700.0,2.0,0.0,0.0,0,1.0
Button,1.5,2500.0,2502.0,2504.0,2700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,2600.0,2600.0,2605.0,2800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,2800.0,2800.0,2805.0,3000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,3000.0,3000.0,3005.0,3200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,3000.0,3005.0,3007.0,3200.0,7.0,5.0,0.0,0,1.0
Button,1.5,3000.0,3007.0,3009.0,3200.0,9.0,7.0,0.0,0,1.0
Ultra,1.5,3200.0,3200.0,3205.0,3400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,3400.0,3400.0,3405.0,3600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,3500.0,3500.0,3502.0,3700.0,2.0,0.0,0.0,0,1.0
Button,1.5,3500.0,3502.0,3504.0,3700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,3600.0,3600.0,3605.0,3800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,3800.0,3800.0,3805.0,4000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,4000.0,4000.0,4005.0,4200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,4000.0,4005.0,4007.0,4200.0,7.0,5.0,0.0,0,1.0
Button,1.5,4000.0,4007.0,4009.0,4200.0,9.0,7.0,0.0,0,1.0
Sound,1.5,4000.0,4009.0,4021.0,6000.0,21.0,9.0,0.0,0,1.0
Ultra,1.5,4200.0,4200.0,4205.0,4400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,4400.0,4400.0,4405.0,4600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,4500.0,4500.0,4502.0,4700.0,2.0,0.0,0.0,0,1.0
Button,1.5,4500.0,4502.0,4504.0,4700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,4600.0,4600.0,4605.0,4800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,4800.0,4800.0,4805.0,5000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,5000.0,5000.0,5005.0,5200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,5000.0,5005.0,5007.0,5200.0,7.0,5.0,0.0,0,1.0
Button,1.5,5000.0,5007.0,5009.0,5200.0,9.0,7.0,0.0,0,1.0
Ultra,1.5,5200.0,5200.0,5205.0,5400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,5400.0,5400.0,5405.0,5600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,5500.0,5500.0,5502.0,5700.0,2.0,0.0,0.0,0,1.0
Button,1.5,5500.0,5502.0,5504.0,5700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,5600.0,5600.0,5605.0,5800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,5800.0,5800.0,5805.0,6000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,6000.0,6000.0,6005.0,6200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,6000.0,6005.0,6007.0,6200.0,7.0,5.0,0.0,0,1.0
Button,1.5,6000.0,6007.0,6009.0,6200.0,9.0,7.0,0.0,0,1.0
Sound,1.5,6000.0,6009.0,6021.0,8000.0,21.0,9.0,0.0,0,1.0
Ultra,1.5,6200.0,6200.0,6205.0,6400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,6400.0,6400.0,6405.0,6600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,6500.0,6500.0,6502.0,6700.0,2.0,0.0,0.0,0,1.0
Button,1.5,6500.0,6502.0,6504.0,6700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,6600.0,6600.0,6605.0,6800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,6800.0,6800.0,6805.0,7000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,7000.0,7000.0,7005.0,7200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,7000.0,7005.0,7007.0,7200.0,7.0,5.0,0.0,0,1.0
Button,1.5,7000.0,7007.0,7009.0,7200.0,9.0,7.0,0.0,0,1.0
Ultra,1.5,7200.0,7200.0,7205.0,7400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,7400.0,7400.0,7405.0,7600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,7500.0,7500.0,7502.0,7700.0,2.0,0.0,0.0,0,1.0
Button,1.5,7500.0,7502.0,7504.0,7700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,7600.0,7600.0,7605.0,7800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,7800.0,7800.0,7805.0,8000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,8000.0,8000.0,8005.0,8200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,8000.0,8005.0,8007.0,8200.0,7.0,5.0,0.0,0,1.0
Button,1.5,8000.0,8007.0,8009.0,8200.0,9.0,7.0,0.0,0,1.0
Sound,1.5,8000.0,8009.0,8021.0,10000.0,21.0,9.0,0.0,0,1.0
Ultra,1.5,8200.0,8200.0,8205.0,8400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,8400.0,8400.0,8405.0,8600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,8500.0,8500.0,8502.0,8700.0,2.0,0.0,0.0,0,1.0
Button,1.5,8500.0,8502.0,8504.0,8700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,8600.0,8600.0,8605.0,8800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,8800.0,8800.0,8805.0,9000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,9000.0,9000.0,9005.0,9200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,9000.0,9005.0,9007.0,9200.0,7.0,5.0,0.0,0,1.0
Button,1.5,9000.0,9007.0,9009.0,9200.0,9.0,7.0,0.0,0,1.0
Ultra,1.5,9200.0,9200.0,9205.0,9400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,9400.0,9400.0,9405.0,9600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,9500.0,9500.0,9502.0,9700.0,2.0,0.0,0.0,0,1.0
Button,1.5,9500.0,9502.0,9504.0,9700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,9600.0,9600.0,9605.0,9800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,9800.0,9800.0,9805.0,10000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,10000.0,10000.0,10005.0,10200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,10000.0,10005.0,10007.0,10200.0,7.0,5.0,0.0,0,1.0
Button,1.5,10000.0,10007.0,10009.0,10200.0,9.0,7.0,0.0,0,1.0
Sound,1.5,10000.0,10009.0,10021.0,12000.0,21.0,9.0,0.0,0,1.0
Ultra,1.5,10200.0,10200.0,10205.0,10400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,10400.0,10400.0,10405.0,10600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,10500.0,10500.0,10502.0,10700.0,2.0,0.0,0.0,0,1.0
Button,1.5,10500.0,10502.0,10504.0,10700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,10600.0,10600.0,10605.0,10800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,10800.0,10800.0,10805.0,11000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,11000.0,11000.0,11005.0,11200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,11000.0,11005.0,11007.0,11200.0,7.0,5.0,0.0,0,1.0
Button,1.5,11000.0,11007.0,11009.0,11200.0,9.0,7.0,0.0,0,1.0
Ultra,1.5,11200.0,11200.0,11205.0,11400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,11400.0,11400.0,11405.0,11600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,11500.0,11500.0,11502.0,11700.0,2.0,0.0,0.0,0,1.0
Button,1.5,11500.0,11502.0,11504.0,11700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,11600.0,11600.0,11605.0,11800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,11800.0,11800.0,11805.0,12000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,12000.0,12000.0,12005.0,12200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,12000.0,12005.0,12007.0,12200.0,7.0,5.0,0.0,0,1.0
Button,1.5,12000.0,12007.0,12009.0,12200.0,9.0,7.0,0.0,0,1.0
Sound,1.5,12000.0,12009.0,12021.0,14000.0,21.0,9.0,0.0,0,1.0
Ultra,1.5,12200.0,12200.0,12205.0,12400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,12400.0,12400.0,12405.0,12600.0,5.0,0.0,0.0,0,1.0
PIR,1.5,12500.0,12500.0,12502.0,12700.0,2.0,0.0,0.0,0,1.0
Button,1.5,12500.0,12502.0,12504.0,12700.0,4.0,2.0,0.0,0,1.0
Ultra,1.5,12600.0,12600.0,12605.0,12800.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,12800.0,12800.0,12805.0,13000.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,13000.0,13000.0,13005.0,13200.0,5.0,0.0,0.0,0,1.0
PIR,1.5,13000.0,13005.0,13007.0,13200.0,7.0,5.0,0.0,0,1.0
Button,1.5,13000.0,13007.0,13009.0,13200.0,9.0,7.0,0.0,0,1.0
Ultra,1.5,13200.0,13200.0,13205.0,13400.0,5.0,0.0,0.0,0,1.0
Ultra,1.5,13400.0,13400.0,13405.0,13600.0,5.0,0.0,0.0,0,1.0
